time,bid,bid_depth,bid_depth_total,offer,offer_depth,offer_depth_total
20170814T090219,2.77,50260,4747648,2.78,110440,3277227
20170814T090219,2.77,50000,4747388,2.78,110440,3277227
20170814T090219,2.77,53784,4751172,2.78,110440,3277227
20170814T090219,2.77,53784,4751172,2.78,92523,3259310
20170814T090219,2.77,53784,4751172,2.78,82523,3249310
20170814T090219,2.77,53784,4751172,2.78,7618,3174405
20170814T090219,2.77,53784,4751172,2.79,10000,3166787
20170814T090219,2.77,53790,4751178,2.79,10000,3166787
20170814T090220,2.77,53790,4751178,2.8,75079,3156787
20170814T090220,2.77,53790,4751178,2.8,70079,3151787
20170814T090220,2.77,53790,4751178,2.8,40000,3121708
20170814T090220,2.77,53790,4751178,2.8,33990,3115698
20170814T090220,2.77,53790,4751178,2.8,49219,3130927
20170814T090221,2.77,61938,4759326,2.8,49219,3130927
20170814T090221,2.78,5000,4764326,2.8,49219,3130927
20170814T090221,2.78,15000,4774326,2.8,49219,3130927
20170814T090221,2.78,23023,4774201,2.8,49219,3130927
20170814T090222,2.78,97928,4849106,2.8,49219,3130927
20170814T090222,2.78,107228,4858406,2.8,49219,3130927
20170814T090222,2.79,1000,4859406,2.8,49219,3130927
20170814T090223,2.79,8645,4859034,2.8,49219,3155927
20170814T090223,2.79,8645,4859034,2.8,48219,3154927
20170814T090223,2.79,8645,4859034,2.8,25229,3131937
20170814T090223,2.79,8645,4859034,2.8,15229,3121937
20170814T090223,2.79,8645,4859034,2.81,50000,3106708
20170814T090223,2.79,8645,4859034,2.8,10000,3116708
20170814T090223,2.79,18645,4869034,2.8,10000,3116708
20170814T090223,2.79,18645,4855250,2.81,50000,3106708
20170814T090223,2.8,41781,4897031,2.81,50000,3106708
20170814T090223,2.8,41781,4897031,2.81,56892,3113600
20170814T090223,2.8,51781,4907031,2.81,56892,3113600
20170814T090223,2.8,51781,4907037,2.81,68392,3125100
20170814T090223,2.8,59698,4907309,2.81,68392,3125100
20170814T090223,2.8,59698,4907309,2.81,56892,3113600
20170814T090224,2.8,159698,5007309,2.81,56892,3113600
20170814T090224,2.8,170798,5018409,2.81,56892,3113600
20170814T090224,2.8,159698,5007309,2.81,56892,3113600
20170814T090224,2.8,59698,4937309,2.81,56892,3125100
20170814T090224,2.8,59698,4937309,2.81,6892,3075100
20170814T090224,2.8,59698,4937309,2.82,10000,3068208
20170814T090224,2.8,59698,4937309,2.82,10726,3068934
20170814T090224,2.81,10000,4947309,2.82,10726,3068934
20170814T090224,2.81,28013,4965328,2.82,10726,3068934
20170814T090225,2.81,33643,4963041,2.82,10726,3068934
20170814T090225,2.81,58643,4988041,2.82,10726,3068934
20170814T090225,2.81,67443,4996841,2.82,10726,3068934
20170814T090225,2.81,58643,4988041,2.82,10726,3068934
20170814T090226,2.81,58643,4983041,2.82,5726,3063934
20170814T090226,2.81,33643,4958041,2.82,5726,3063934
20170814T090227,2.81,33643,4958041,2.82,1160,3059368
20170814T090227,2.81,28013,4952411,2.82,1160,3059368
20170814T090227,2.81,28013,4952411,2.82,726,3058934
20170814T090227,2.81,28013,4952411,2.82,660,3058868
20170814T090227,2.81,28013,4952411,2.83,148500,3058208
20170814T090227,2.82,24340,4976751,2.83,148500,3058208
20170814T090228,2.81,28019,4942417,2.83,148500,3058208
20170814T090228,2.81,28013,4942411,2.83,148500,3058208
20170814T090229,2.81,33205,4972603,2.83,148500,3058208
20170814T090229,2.81,28013,4967411,2.83,148500,3058208
20170814T090229,2.81,18013,4957411,2.83,148500,3058208
20170814T090229,2.8,76787,4939398,2.83,148500,3058208
20170814T090229,2.8,76787,4939398,2.82,10000,3068208
20170814T090229,2.81,10000,4949398,2.82,10000,3068208
20170814T090229,2.8,76787,4964398,2.82,10000,2968208
20170814T090229,2.8,76787,4964398,2.82,9500,2967708
20170814T090229,2.81,4284,4968682,2.82,9500,2967708
20170814T090229,2.8,96787,4984398,2.82,9500,2967708
20170814T090229,2.8,55006,4942617,2.82,9500,2967708
20170814T090229,2.8,45006,4932617,2.82,9500,2967708
20170814T090229,2.8,45000,4932611,2.82,9500,2967708
20170814T090229,2.8,20000,4907611,2.82,9500,2967708
20170814T090229,2.79,26006,4887611,2.82,9500,2967708
20170814T090229,2.8,6,4887617,2.82,9500,2967708
20170814T090229,2.79,26006,4887611,2.82,9500,2967708
20170814T090229,2.79,40001,4901606,2.82,9500,2967708
20170814T090229,2.79,48001,4909606,2.82,9500,2967708
20170814T090229,2.79,48001,4914606,2.8,45495,3013203
20170814T090229,2.79,40001,4906606,2.8,45495,3013203
20170814T090229,2.79,39995,4906600,2.8,45495,3013203
20170814T090229,2.79,26000,4892605,2.8,45495,3013203
20170814T090229,2.79,30679,4897284,2.8,45495,3013203
20170814T090230,2.79,29679,4896284,2.8,45495,3053203
20170814T090230,2.79,4679,4871284,2.8,45495,3053203
20170814T090230,2.78,119211,4866605,2.8,45495,3053203
20170814T090230,2.78,114211,4861605,2.8,45495,3053203
20170814T090230,2.78,39306,4786700,2.8,45495,3053203
20170814T090230,2.78,30006,4777400,2.8,45495,3053203
20170814T090230,2.78,30000,4777394,2.8,45495,3053203
20170814T090230,2.78,5000,4752394,2.8,45495,3053203
20170814T090230,2.77,50006,4747394,2.8,45495,3053203
20170814T090230,2.77,20006,4717394,2.8,45495,3053203
20170814T090230,2.77,6,4697394,2.8,45495,3053203
20170814T090230,2.76,201144,4697388,2.8,45495,3053203
20170814T090230,2.76,201040,4697284,2.8,45495,3053203
20170814T090230,2.76,201040,4697284,2.8,55495,3063203
20170814T090230,2.76,200780,4697024,2.8,55495,3063209
20170814T090230,2.77,34837,4731601,2.8,55495,3063209
20170814T090230,2.77,34837,4731601,2.8,55505,3063219
20170814T090231,2.77,41837,4738601,2.8,55505,3083219
20170814T090231,2.77,7000,4545580,2.8,55505,3108219
20170814T090231,2.77,7000,4545580,2.8,75505,3128219
20170814T090231,2.77,7000,4545580,2.8,86205,3138919
20170814T090232,2.77,12100,4550680,2.8,86205,3138919
20170814T090232,2.77,12100,4550680,2.8,85705,3138419
20170814T090232,2.77,12100,4550680,2.79,5000,3143419
20170814T090232,2.77,12100,4550680,2.79,15000,3153419
20170814T090232,2.77,7000,4545580,2.79,15000,3143919
20170814T090232,2.77,8575,4547155,2.79,15000,3143919
20170814T090232,2.77,8976,4547556,2.79,15000,3143919
20170814T090232,2.77,9252,4547832,2.79,15000,3143919
20170814T090232,2.77,18652,4557232,2.79,15000,3143919
20170814T090232,2.77,9252,4547832,2.79,15000,3143919
20170814T090232,2.77,9252,4547832,2.79,40000,3168919
20170814T090232,2.77,9252,4547832,2.79,60000,3188919
20170814T090232,2.77,9252,4547832,2.79,70100,3199019
20170814T090232,2.77,9252,4547832,2.79,60000,3188919
20170814T090233,2.77,105466,4644046,2.79,60000,3188919
20170814T090233,2.77,131190,4669770,2.79,60000,3188919
20170814T090233,2.77,149647,4688227,2.79,60000,3188919
20170814T090233,2.77,160752,4699332,2.79,60000,3188919
20170814T090233,2.77,169052,4707632,2.79,60000,3188919
20170814T090233,2.77,169052,4707632,2.79,80000,3188919
20170814T090233,2.77,169052,4707632,2.79,79900,3188819
20170814T090234,2.77,169052,4707632,2.79,79800,3188719
20170814T090234,2.77,169052,4707632,2.79,79700,3223390
20170814T090234,2.77,169052,4707632,2.79,79600,3248490
20170814T090234,2.77,169052,4707632,2.79,99600,3248490
20170814T090235,2.77,169052,4707632,2.79,95000,3243890
20170814T090235,2.77,169052,4707632,2.79,85000,3233890
20170814T090235,2.77,169052,4707632,2.79,74600,3223490
20170814T090235,2.77,169052,4707632,2.79,84600,3233490
20170814T090235,2.77,179052,4717632,2.79,84600,3233490
20170814T090236,2.78,1000,4716232,2.79,84600,3233490
20170814T090236,2.78,5627,4720859,2.79,84600,3233490
20170814T090236,2.78,4627,4719859,2.79,84600,3233490
20170814T090236,2.77,179052,4715232,2.79,84600,3233490
20170814T090236,2.77,174679,4710859,2.79,84600,3233490
20170814T090237,2.77,174679,4710859,2.79,170358,3319248
20170814T090237,2.77,166379,4702559,2.79,170358,3319248
20170814T090237,2.77,166379,4702559,2.78,10000,3329248
20170814T090238,2.77,166379,4702559,2.78,35000,3105758
20170814T090238,2.77,166379,4702559,2.78,38784,3109542
20170814T090239,2.77,166379,4702559,2.78,68784,3169389
20170814T090239,2.77,166379,4702559,2.78,79584,3180189
20170814T090239,2.77,166379,4702559,2.78,68784,3169389
20170814T090239,2.77,156379,4692559,2.78,68784,3169389
20170814T090241,2.77,156379,4692559,2.78,73784,3174389
20170814T090241,2.77,153752,4714932,2.78,73784,3174389
20170814T090241,2.77,152177,4713357,2.78,73784,3174389
20170814T090241,2.77,151776,4712956,2.78,73784,3174389
20170814T090241,2.77,151500,4712680,2.78,73784,3174389
20170814T090241,2.77,55286,4616466,2.78,73784,3174389
20170814T090241,2.77,29562,4590742,2.78,73784,3174389
20170814T090241,2.77,11105,4572285,2.78,73784,3174389
20170814T090241,2.76,67596,4561180,2.78,73784,3174389
20170814T090241,2.76,77596,4571180,2.78,73784,3174389
20170814T090242,2.76,77596,4571180,2.78,63784,3174389
20170814T090243,2.76,77474,4571058,2.78,63784,3174389
20170814T090244,2.76,77474,4571058,2.78,38784,3149389
20170814T090244,2.76,77474,4571058,2.78,35000,3145605
20170814T090244,2.76,77474,4571058,2.78,5000,3115605
20170814T090244,2.76,77474,4571058,2.79,170368,3110605
20170814T090244,2.78,16007,4587065,2.79,170368,3110605
20170814T090244,2.78,16007,4590849,2.79,170358,3110595
20170814T090245,2.78,16007,4590849,2.79,155758,3095995
20170814T090246,2.78,16007,4590849,2.79,155658,3095895
20170814T090246,2.78,16007,4590849,2.79,155558,3095795
20170814T090246,2.78,16007,4590849,2.79,155458,3095695
20170814T090246,2.78,16007,4590849,2.79,155358,3095595
20170814T090246,2.78,16007,4590849,2.79,155258,3095495
20170814T090247,2.78,16007,4590849,2.79,155158,3095395
20170814T090250,2.77,28784,4599692,2.79,155158,3095395
20170814T090250,2.77,28784,4599692,2.78,13993,3109388
20170814T090250,2.77,28784,4599692,2.79,155168,3145405
20170814T090252,2.77,28784,4598192,2.79,155068,3165305
20170814T090252,2.77,28784,4598192,2.79,155058,3165295
20170814T090252,2.78,100,4598292,2.79,155058,3165295
20170814T090253,2.78,98862,4697054,2.79,155058,3165295
20170814T090253,2.78,118153,4716345,2.79,155058,3165295
20170814T090253,2.78,148198,4746390,2.79,155058,3165295
20170814T090253,2.78,159879,4758071,2.79,155058,3165295
20170814T090253,2.78,168079,4766271,2.79,155058,3165295
20170814T090253,2.78,159879,4758071,2.79,155058,3165295
20170814T090253,2.78,159879,4758071,2.79,154958,3165195
20170814T090253,2.78,159879,4758071,2.79,154858,3165095
20170814T090253,2.78,159879,4767071,2.79,154758,3164995
20170814T090253,2.78,159879,4767071,2.79,154658,3164895
20170814T090255,2.78,159879,4767071,2.79,135758,3145995
20170814T090255,2.78,159879,4767071,2.79,129658,3139895
20170814T090255,2.78,159879,4767071,2.79,119658,3129895
20170814T090255,2.78,159779,4766971,2.79,119658,3129895
20170814T090255,2.78,61017,4668209,2.79,119658,3129895
20170814T090255,2.78,52474,4659666,2.79,119658,3129895
20170814T090255,2.78,52474,4659666,2.79,129658,3139895
20170814T090255,2.78,30288,4637480,2.79,129658,3139895
20170814T090255,2.78,35670,4642862,2.79,129658,3139895
20170814T090255,2.78,47955,4655147,2.79,129658,3139895
20170814T090255,2.78,47955,4655147,2.79,129558,3139795
20170814T090255,2.78,47955,4655147,2.79,129458,3139695
20170814T090255,2.78,47955,4655147,2.79,129358,3139595
20170814T090256,2.78,77955,4691853,2.79,129358,3139595
20170814T090256,2.78,77955,4691853,2.79,129258,3139495
20170814T090256,2.78,77955,4691853,2.79,115758,3125995
20170814T090256,2.78,77955,4691853,2.79,95758,3105995
20170814T090256,2.78,77955,4691853,2.79,29258,3039495
20170814T090256,2.78,77955,4691853,2.79,19258,3029495
20170814T090256,2.78,77955,4691853,2.79,11537,3021774
20170814T090256,2.78,77955,4691853,2.79,11437,3021674
20170814T090256,2.78,77955,4691853,2.79,11337,3026574
20170814T090256,2.78,77955,4691853,2.79,11237,3026474
20170814T090257,2.78,77955,4791853,2.8,210676,3015237
20170814T090257,2.79,13763,4805616,2.8,210676,3015237
20170814T090257,2.79,13763,4795616,2.8,210666,3015227
20170814T090257,2.79,13763,4795616,2.8,210566,3015127
20170814T090257,2.79,43763,4825616,2.8,210566,3015127
20170814T090257,2.79,43763,4825616,2.8,199866,3004427
20170814T090257,2.79,53763,4835616,2.8,199866,3004427
20170814T090257,2.79,153763,4985616,2.8,199866,3004427
20170814T090257,2.79,163163,4995016,2.8,199866,3004427
20170814T090257,2.79,153763,4985616,2.8,199866,3004427
20170814T090257,2.79,153763,4985616,2.8,199766,3004327
20170814T090257,2.79,153763,4985616,2.8,199666,3004227
20170814T090258,2.79,153763,4985616,2.8,199566,3004127
20170814T090258,2.79,153763,4985616,2.8,199466,3004027
20170814T090258,2.79,153763,4985616,2.8,199366,3128919
20170814T090258,2.79,153763,4985616,2.8,199266,3128819
20170814T090258,2.79,148763,4980616,2.8,199266,3128819
20170814T090259,2.79,148763,4980616,2.8,199166,3128719
20170814T090259,2.79,148763,4980616,2.8,199066,3128619
20170814T090259,2.79,148763,4980616,2.8,174066,3103619
20170814T090300,2.79,148763,4980616,2.8,173966,3103519
20170814T090300,2.79,148763,4980616,2.8,173866,3103419
20170814T090303,2.79,148763,4510616,2.8,170019,3104572
20170814T090303,2.79,148763,4510616,2.8,220019,3154572
20170814T090303,2.79,148763,4510616,2.8,229819,3164372
20170814T090303,2.79,148763,4510616,2.8,220019,3154572
20170814T090304,2.79,135000,4496853,2.8,220019,3134572
20170814T090304,2.79,110000,4471853,2.8,220019,3134572
20170814T090304,2.79,100000,4461853,2.8,220019,3134572
20170814T090304,2.79,48763,4410616,2.8,220019,3134572
20170814T090306,2.79,48763,4409505,2.8,210019,3124572
20170814T090306,2.79,48763,4409505,2.8,208948,3123501
20170814T090307,2.78,127955,4360742,2.8,208948,3123501
20170814T090307,2.78,127955,4360742,2.79,10000,3133501
20170814T090308,2.78,147955,4380742,2.79,10000,3133511
20170814T090309,2.78,147955,4374242,2.8,208958,3123511
20170814T090309,2.79,10000,4384242,2.8,208958,3123511
20170814T090309,2.79,10000,4394242,2.8,208948,3123501
20170814T090310,2.79,30000,4417242,2.8,208948,3123501
20170814T090311,2.79,30000,4417242,2.8,207948,3129501
20170814T090312,2.79,35000,4422242,2.8,207948,3129501
20170814T090313,2.79,35000,4422242,2.8,214948,3136501
20170814T090313,2.79,35000,4422242,2.8,200748,3122301
20170814T090317,2.79,15000,4402242,2.8,200748,3225973
20170814T090318,2.79,15000,4402242,2.8,199748,3224973
20170814T090319,2.79,25000,4412242,2.8,199748,3224973
20170814T090320,2.79,45000,4432242,2.8,199748,3224973
20170814T090320,2.79,54400,4441642,2.8,199748,3224973
20170814T090320,2.79,45000,4432242,2.8,199748,3224973
20170814T090322,2.79,45000,4432242,2.8,185771,3315956
20170814T090322,2.79,45000,4432242,2.8,175771,3305956
20170814T090322,2.79,45000,4432242,2.8,141000,3271185
20170814T090322,2.79,45000,4432242,2.8,127000,3257185
20170814T090322,2.79,45000,4432242,2.8,77000,3207185
20170814T090322,2.79,45000,4432242,2.8,57000,3187185
20170814T090322,2.79,45000,4432242,2.8,7000,3137185
20170814T090322,2.79,45000,4432242,2.81,5006,3130185
20170814T090322,2.79,45000,4432242,2.8,50000,3180185
20170814T090322,2.79,55000,4442242,2.8,50000,3180185
20170814T090322,2.79,55000,4442242,2.8,43000,3173185
20170814T090322,2.79,55000,4442242,2.81,15000,3140179
20170814T090322,2.8,25000,4467242,2.81,15000,3140179
20170814T090322,2.8,28784,4467242,2.81,15000,3140189
20170814T090324,2.8,3784,4442242,2.81,15000,3143260
20170814T090324,2.79,55000,4438458,2.81,15000,3143260
20170814T090324,2.8,25000,4463458,2.81,15000,3143260
20170814T090325,2.8,22000,4421461,2.81,15000,3163260
20170814T090325,2.8,42000,4441461,2.81,15000,3163260
20170814T090329,2.8,42000,4441461,2.81,10000,3178260
20170814T090329,2.8,42000,4441461,2.81,5000,3173260
20170814T090329,2.8,47000,4446461,2.81,5000,3173260
20170814T090329,2.8,47000,4446461,2.81,4980,3208011
20170814T090330,2.8,47000,4446461,2.81,980,3204011
20170814T090330,2.8,47000,4446461,2.82,18510,3203031
20170814T090330,2.8,47000,4446461,2.82,23274,3207795
20170814T090330,2.8,47000,4446461,2.82,31774,3216305
20170814T090330,2.8,47000,4446461,2.82,31764,3216295
20170814T090331,2.81,4000,4450461,2.82,31764,3216295
20170814T090331,2.81,4000,4440461,2.82,23264,3207795
20170814T090331,2.81,14000,4450461,2.82,23264,3207795
20170814T090331,2.81,14000,4450461,2.82,71764,3207795
20170814T090331,2.81,14000,4445461,2.82,68264,3204295
20170814T090331,2.81,14000,4445461,2.82,66764,3202795
20170814T090332,2.81,10000,4481461,2.82,66764,3202795
20170814T090332,2.8,67000,4471461,2.82,66764,3202795
20170814T090332,2.8,67000,4471461,2.81,50000,3252795
20170814T090332,2.8,67000,4471461,2.81,60000,3262795
20170814T090332,2.8,67000,4471461,2.81,56000,3258805
20170814T090333,2.8,67950,4471461,2.81,56000,3258805
20170814T090333,2.8,77350,4480861,2.81,56000,3258805
20170814T090333,2.8,67950,4471461,2.81,56000,3258805
20170814T090333,2.8,67950,4471461,2.81,36000,3238805
20170814T090335,2.8,67950,4471461,2.81,84500,3552305
20170814T090335,2.8,67950,4468961,2.81,82000,3549805
20170814T090335,2.8,67950,4468961,2.81,58500,3526305
20170814T090335,2.8,67950,4468961,2.81,48500,3516305
20170814T090335,2.8,67950,4468961,2.81,12000,3479805
20170814T090335,2.8,67950,4468961,2.81,66634,3534439
20170814T090335,2.8,67950,4468961,2.81,61607,3529412
20170814T090336,2.8,87950,4488961,2.81,61607,3529412
20170814T090336,2.8,67950,4468961,2.81,61607,3529412
20170814T090340,2.8,67950,4423961,2.81,54634,3522439
20170814T090340,2.8,67950,4423961,2.81,106634,3522439
20170814T090342,2.8,47950,4403961,2.81,106634,3522439
20170814T090342,2.8,25950,4381961,2.81,106634,3522439
20170814T090342,2.8,20950,4376961,2.81,106634,3522439
20170814T090342,2.8,20000,4376011,2.81,106634,3522439
20170814T090342,2.79,65000,4356011,2.81,106634,3522439
20170814T090342,2.8,25000,4381011,2.81,106634,3522439
20170814T090342,2.8,25000,4381011,2.81,111634,3527439
20170814T090342,2.8,35000,4391011,2.81,111634,3527439
20170814T090342,2.8,35000,4391011,2.81,136634,3527439
20170814T090342,2.8,35000,4391011,2.81,146634,3537439
20170814T090342,2.8,35000,4391011,2.81,136634,3527439
20170814T090342,2.8,41007,4397018,2.81,136634,3527439
20170814T090344,2.8,124335,4340346,2.81,136634,3577439
20170814T090344,2.8,133735,4349746,2.81,136634,3577439
20170814T090344,2.8,124335,4340346,2.81,136634,3577439
20170814T090344,2.8,125335,4340346,2.81,136634,3577439
20170814T090344,2.8,125335,4330346,2.81,126634,3567439
20170814T090344,2.8,215335,4420346,2.81,126634,3567439
20170814T090344,2.8,215335,4420346,2.81,86634,3527439
20170814T090344,2.8,215335,4420346,2.81,81634,3522439
20170814T090344,2.8,215335,4420346,2.81,68301,3509106
20170814T090347,2.8,215335,4420346,2.81,67000,3507805
20170814T090347,2.8,215335,4420346,2.81,53301,3494106
20170814T090347,2.8,215335,4420346,2.81,71615,3512420
20170814T090348,2.8,215335,4320346,2.81,65608,3506413
20170814T090349,2.8,215335,4320346,2.81,50608,3491413
20170814T090349,2.8,215335,4320346,2.81,18314,3459119
20170814T090349,2.8,215335,4320346,2.82,68274,3440805
20170814T090349,2.81,34392,4354738,2.82,68274,3440805
20170814T090349,2.81,38412,4358758,2.82,68274,3440805
20170814T090349,2.81,38412,4358758,2.82,68264,3440795
20170814T090349,2.81,16962,4337308,2.82,68264,3440795
20170814T090350,2.81,16962,4337308,2.82,54764,3427295
20170814T090350,2.81,16962,4337308,2.82,50000,3422531
20170814T090350,2.81,16962,4337308,2.82,38900,3411431
20170814T090350,2.81,16962,4337308,2.82,43900,3416431
20170814T090350,2.81,16962,4337308,2.82,34112,3406643
20170814T090351,2.81,54341,4326732,2.82,34112,3406643
20170814T090351,2.81,63400,4335791,2.82,34112,3406643
20170814T090351,2.81,72800,4345191,2.82,34112,3406643
20170814T090351,2.81,63400,4335791,2.82,34112,3406643
20170814T090351,2.81,54341,4326732,2.82,34112,3386643
20170814T090351,2.81,27834,4300225,2.82,34112,3386643
